,train_acc,train_cost,test_acc,test_cost,step,n_train
28,0.7926458333333334,1.605372531037751,0.784625,1.6112577143222013,29,48000
29,0.7935625000000002,1.6062232131020773,0.786875,1.613637265266147,30,48000
30,0.7942916666666666,1.6061538390382974,0.7875000000000001,1.607983825001873,31,48000
31,0.7941458333333333,1.6045877668148936,0.7853749999999999,1.6095189907723149,32,48000
32,0.7943958333333333,1.603268752922123,0.7845,1.609015543627174,33,48000
33,0.7942291666666668,1.6046588234170478,0.78525,1.607391117943943,34,48000
34,0.7946249999999999,1.6017704167269322,0.782375,1.6052453678397647,35,48000
35,0.7961041666666667,1.6011683627060258,0.7847500000000001,1.60479424240484,36,48000
36,0.7963125000000001,1.6015268742932498,0.786625,1.606269381158686,37,48000
37,0.7954374999999999,1.600950460754562,0.7865,1.607410856393781,38,48000
38,0.7956666666666669,1.6000878201660844,0.785625,1.6062666661619438,39,48000
39,0.7962708333333334,1.599109474863165,0.791,1.605211019867918,40,48000
40,0.7967291666666667,1.5980115656089413,0.787875,1.6043190670721605,41,48000
41,0.7973958333333333,1.5990290831144227,0.7878750000000001,1.6086232434134384,42,48000
42,0.7968958333333335,1.5980437864237473,0.787625,1.6024608947482435,43,48000
43,0.7971666666666667,1.5973376877077818,0.789625,1.5988469142665145,44,48000
44,0.7972708333333333,1.5966874654751322,0.789625,1.6011387445037075,45,48000
45,0.7973541666666667,1.5953862005992143,0.7873750000000002,1.6008269386750809,46,48000
46,0.7981041666666666,1.5955568481368623,0.78725,1.6012470199056337,47,48000
47,0.7976041666666668,1.59591619450928,0.7867500000000001,1.6014375902967943,48,48000
48,0.798,1.596790103513466,0.78825,1.6030508598788975,49,48000
49,0.7979583333333334,1.596425258771224,0.790375,1.6009342427696194,50,48000
50,0.7977708333333333,1.5947391349520075,0.78925,1.600098714129468,51,48000
51,0.7982916666666666,1.5929250463810807,0.790375,1.5969260139702568,52,48000
52,0.7985208333333333,1.592556921150911,0.79325,1.6012705271344148,53,48000
53,0.7988541666666666,1.5935233253100716,0.7885,1.5983344738954914,54,48000
54,0.7987916666666667,1.594214027301246,0.788625,1.5961741452965708,55,48000
55,0.7990833333333334,1.5911479700573814,0.79075,1.5968557312129217,56,48000
56,0.7993958333333332,1.59272142554751,0.7907500000000001,1.6001691350417282,57,48000
57,0.7987291666666666,1.592340319991781,0.790875,1.5957111398648216,58,48000
58,0.7989375000000001,1.5904967884411716,0.793375,1.5980182600668413,59,48000
59,0.7993125000000001,1.5911888982232074,0.792375,1.5950150426139378,60,48000
60,0.8001041666666667,1.5908010442974607,0.79225,1.5981734598974318,61,48000
61,0.7997291666666667,1.590385220790572,0.7933749999999999,1.5955603800842406,62,48000
62,0.7999375000000001,1.5898269184959666,0.793625,1.595418189412904,63,48000
63,0.8006666666666667,1.5903957535497508,0.7905,1.601296302229932,64,48000
64,0.8005833333333333,1.5901290136502597,0.789375,1.6021509964734735,65,48000
65,0.8006666666666667,1.5890011355100828,0.7929999999999999,1.5971092954588693,66,48000
66,0.8000625,1.5890771692346188,0.7938750000000001,1.5939197495044835,67,48000
67,0.8008333333333333,1.588245515624707,0.794375,1.5923161827200247,68,48000
68,0.8008333333333333,1.5881918813539617,0.790375,1.5929333855580499,69,48000
69,0.8005,1.5879755548581114,0.7922500000000001,1.5940282274409074,70,48000
70,0.8012916666666667,1.5885255733564767,0.79375,1.5933931249722741,71,48000
71,0.7999583333333332,1.5870748182645398,0.7935,1.5913913234298116,72,48000
72,0.8018958333333334,1.5871561743863438,0.7941250000000001,1.594204829350571,73,48000
73,0.8026666666666666,1.5878582139597224,0.7935000000000001,1.5938942644603449,74,48000
74,0.8018125,1.5857404166898474,0.793625,1.5909647841084675,75,48000
75,0.8012708333333333,1.586377479615243,0.7907500000000001,1.5938399541578736,76,48000
76,0.8013333333333333,1.5856272803268447,0.792125,1.5931455577337132,77,48000
77,0.8023541666666666,1.5864889761905328,0.7933749999999999,1.5891656651987787,78,48000
78,0.8019791666666666,1.5840350234288654,0.79575,1.5896561534378164,79,48000
79,0.8017499999999999,1.5857545158983628,0.795625,1.5917108524743322,80,48000
80,0.8030416666666667,1.587511801561446,0.792,1.5945914082415529,81,48000
81,0.8017916666666668,1.584188135276115,0.7911250000000001,1.589850192818465,82,48000
82,0.8021874999999999,1.5847516541587756,0.792,1.5923686310755456,83,48000
83,0.8026249999999999,1.5834780507033681,0.792875,1.591085636344405,84,48000
84,0.8028749999999999,1.5831708576630763,0.7917500000000001,1.5899508850330575,85,48000
85,0.8031458333333333,1.583312859673038,0.794,1.5878256092513812,86,48000
86,0.8032708333333334,1.5837136388509663,0.791,1.5940312687109666,87,48000
87,0.803,1.5851020947900458,0.7958750000000001,1.5908483562768456,88,48000
88,0.8024374999999999,1.5831800973855608,0.79175,1.5912659272908478,89,48000
89,0.8022499999999999,1.583458938401881,0.796875,1.5906631429411933,90,48000
90,0.8033958333333334,1.5830635175833354,0.7931250000000001,1.5903109942318423,91,48000
91,0.8042291666666667,1.5830502565943665,0.7935000000000001,1.5877311584402023,92,48000
92,0.8030625000000001,1.5818980071949709,0.7947500000000001,1.5865868231484312,93,48000
93,0.8032916666666668,1.581071478073545,0.79575,1.5875072806791226,94,48000
94,0.8031874999999999,1.5817853081931637,0.7955000000000001,1.587186702434721,95,48000
95,0.8035000000000001,1.5817851167941968,0.792625,1.5902754400795054,96,48000
96,0.8036249999999999,1.5826349343969894,0.795875,1.587871369960224,97,48000
97,0.8040208333333333,1.5813700126101455,0.79725,1.5861793199925325,98,48000
98,0.8037291666666667,1.5815145193404525,0.796125,1.5865434998941916,99,48000
99,0.8036666666666666,1.5801638260045359,0.797,1.588119465367495,100,48000
100,0.6135625,1.9069564624756385,0.7228749999999999,1.8078761081868624,1,48000
101,0.7502083333333335,1.7541427469113586,0.7526250000000001,1.7218936676476966,2,48000
102,0.7637291666666667,1.7036339568520669,0.755,1.6953237524084477,3,48000
103,0.7665208333333334,1.6790957945997125,0.758875,1.6747814623610613,4,48000
104,0.7698333333333335,1.6654475906297705,0.761625,1.6625405643294435,5,48000
105,0.7731458333333334,1.655882236957913,0.7681250000000001,1.6545313969905147,6,48000
106,0.7768125000000001,1.6486413371660784,0.77375,1.6447485225337628,7,48000
107,0.7790000000000002,1.6442881407804286,0.774375,1.642431788395249,8,48000
108,0.7805208333333334,1.638578449824476,0.77525,1.6412775544225182,9,48000
109,0.782,1.6353056654589813,0.777875,1.6412014969547872,10,48000
110,0.783,1.6341136562406533,0.778625,1.634113946873893,11,48000
111,0.7837083333333333,1.6299967927447245,0.77675,1.6385625964524189,12,48000
112,0.7841041666666667,1.6292080150635595,0.772375,1.6336851646166086,13,48000
113,0.7870416666666666,1.6269667926740616,0.77775,1.6297761324006808,14,48000
114,0.7865833333333333,1.6249363491582607,0.7778750000000001,1.628623102058183,15,48000
115,0.7870833333333334,1.6225198133290253,0.78125,1.6256270089213047,16,48000
116,0.7878124999999999,1.6223334089929882,0.782375,1.6242170212673717,17,48000
117,0.788625,1.6195588024033596,0.7825,1.625231362258283,18,48000
118,0.7887708333333334,1.61824810182807,0.777625,1.6250194243788565,19,48000
119,0.7894791666666667,1.616978045739416,0.7835,1.6193701472814424,20,48000
120,0.7898333333333335,1.6152473811862886,0.7838750000000001,1.6186726088986252,21,48000
121,0.7906875000000001,1.6141409860740492,0.782375,1.623695176270838,22,48000
122,0.790375,1.6138427076336608,0.7855000000000001,1.6207067424569577,23,48000
123,0.7899791666666666,1.6136676486492716,0.785,1.6167803582008635,24,48000
124,0.7913125,1.6109468595700143,0.7858750000000001,1.6149333562755785,25,48000
125,0.7916250000000001,1.6117839514332237,0.7838750000000001,1.6172191504400648,26,48000
126,0.7918125000000001,1.6106317049412964,0.784625,1.612937564469573,27,48000
127,0.7926875,1.6070384811368268,0.7846250000000001,1.6120575882253108,28,48000
128,0.7929791666666667,1.6093637034009294,0.785,1.6172537537303842,29,48000
129,0.7928541666666667,1.6071989244953404,0.785625,1.6095884454781615,30,48000
130,0.7931458333333333,1.6065716857167633,0.788875,1.6138830907855024,31,48000
131,0.7929583333333333,1.6072860419676076,0.787,1.6100446130382942,32,48000
132,0.7945833333333333,1.6056495482089372,0.78975,1.6082239760763297,33,48000
133,0.7933958333333333,1.6032511715471809,0.786875,1.6081234618978928,34,48000
134,0.7941666666666668,1.6038198341788898,0.7871250000000001,1.6086982361688633,35,48000
135,0.7947500000000001,1.6024002264536417,0.7866250000000001,1.6056316236302666,36,48000
136,0.79575,1.6037905956539469,0.786875,1.6089117168503666,37,48000
137,0.7948958333333334,1.6019738447597482,0.78525,1.6106072655215122,38,48000
138,0.7952291666666667,1.604195796338706,0.7882500000000001,1.6070296111490834,39,48000
139,0.7954166666666668,1.6026936867135408,0.7891250000000001,1.6061378920076264,40,48000
140,0.7958541666666669,1.601465868978255,0.790375,1.605852669771114,41,48000
141,0.7954166666666668,1.5992331346395021,0.787375,1.6010015624446443,42,48000
142,0.7962708333333334,1.6004588479358308,0.78975,1.6013452904959071,43,48000
143,0.7966458333333334,1.5992636453791622,0.7875000000000001,1.602019445539698,44,48000
144,0.79625,1.5977023683433023,0.7905000000000001,1.6015791476316978,45,48000
145,0.7961666666666667,1.5987274121510575,0.787375,1.6049418447005923,46,48000
146,0.7967083333333335,1.5966176477505778,0.7898750000000001,1.603432792033292,47,48000
147,0.7964583333333334,1.598257026579235,0.7911250000000001,1.5995751701279022,48,48000
148,0.7969583333333334,1.5963434954227715,0.79125,1.5998560712117964,49,48000
149,0.7970625,1.5955548180545562,0.789625,1.5998884725987383,50,48000
150,0.7980416666666666,1.5961100329291529,0.7877500000000001,1.6003068744218063,51,48000
151,0.7975625000000001,1.5957971528377044,0.7907500000000001,1.6018577415003081,52,48000
152,0.7977291666666666,1.5959883941658528,0.7931250000000001,1.6019077938031927,53,48000
153,0.7980625,1.594803270935482,0.791,1.5996650037423445,54,48000
154,0.7985000000000001,1.5945691556994828,0.790875,1.5975265348917664,55,48000
155,0.7985000000000001,1.59481607813769,0.7897500000000001,1.6000131252330594,56,48000
156,0.7992708333333335,1.5944678955675566,0.786875,1.599319986849593,57,48000
157,0.798625,1.594239689950193,0.79175,1.5972531347984469,58,48000
158,0.7982083333333333,1.5921693666050274,0.79025,1.5972881985824174,59,48000
159,0.7994791666666666,1.5921830295251478,0.7902500000000001,1.597188654197251,60,48000
160,0.7993333333333333,1.5931760677257945,0.7926250000000001,1.5977073155158517,61,48000
161,0.7995833333333335,1.5918550569570982,0.793,1.596242592955147,62,48000
162,0.7994166666666667,1.5905737666854793,0.79075,1.5960398641812596,63,48000
163,0.7992083333333335,1.5914836338934097,0.790375,1.596998140725984,64,48000
164,0.8001458333333334,1.5908368422919488,0.7911250000000001,1.6000494662171265,65,48000
165,0.7997708333333334,1.5914625957002624,0.794,1.5988077038065738,66,48000
166,0.8003958333333333,1.5921262251763526,0.79125,1.5971564839096524,67,48000
167,0.800125,1.5917051793743735,0.7927500000000001,1.5955995628817217,68,48000
168,0.8002916666666667,1.5902377631152316,0.793,1.5956406597382276,69,48000
169,0.8003541666666667,1.5891169330740798,0.792375,1.5928854449867917,70,48000
170,0.8000416666666667,1.5882649510516724,0.788875,1.5956497504017628,71,48000
171,0.8007916666666667,1.5899771277776347,0.792625,1.594735680087724,72,48000
172,0.8009583333333333,1.5871499533349251,0.7933749999999999,1.5955588205645097,73,48000
173,0.8017916666666668,1.58872701645044,0.7925,1.5899030071238167,74,48000
174,0.8010416666666668,1.5875430820161824,0.792375,1.5921304585341127,75,48000
175,0.8013541666666667,1.5870873732172563,0.7947500000000001,1.5913821119669458,76,48000
176,0.8015833333333333,1.5861699026917464,0.792875,1.5912700771782153,77,48000
177,0.8019374999999999,1.5873147860692296,0.793875,1.5905587618361379,78,48000
178,0.8021666666666668,1.5857697001522457,0.792,1.5929664600183862,79,48000
179,0.8021875,1.5869776749189022,0.794625,1.5897712406805289,80,48000
180,0.8025833333333333,1.5851923753536188,0.7933749999999999,1.5945342701280287,81,48000
181,0.8009166666666667,1.5869364904894774,0.791375,1.5948191763670756,82,48000
182,0.8028333333333334,1.5858381556444148,0.7921250000000001,1.591855149599456,83,48000
183,0.8027291666666668,1.5850254089981757,0.7913749999999999,1.5905501457118632,84,48000
184,0.8023333333333333,1.5852204753340258,0.794,1.5884339188257313,85,48000
185,0.8023958333333333,1.5839764040310005,0.7971250000000001,1.5890639316003567,86,48000
186,0.8032499999999999,1.583822887250047,0.796375,1.588490703452047,87,48000
187,0.8025416666666666,1.5847443050079777,0.795375,1.5913077959656947,88,48000
188,0.8022291666666668,1.585182656408317,0.795625,1.5911228799374095,89,48000
189,0.8024999999999999,1.5838007918418116,0.794625,1.589338173670424,90,48000
190,0.8027083333333334,1.5843954460826852,0.7949999999999999,1.5872042222976912,91,48000
191,0.8045,1.5835753547745288,0.79425,1.5859629484767075,92,48000
192,0.8028333333333334,1.5837025542520908,0.7973750000000001,1.5874916320250054,93,48000
193,0.8034583333333334,1.5848147564724666,0.796,1.588894026096909,94,48000
194,0.8037083333333334,1.5837387080951413,0.795875,1.5889445408690719,95,48000
195,0.8035,1.5822450961552192,0.7975000000000001,1.5878429445664664,96,48000
196,0.8042708333333334,1.5820409969016251,0.794875,1.586466950868879,97,48000
197,0.8035208333333334,1.580938566484199,0.7947500000000001,1.5860599066520693,98,48000
198,0.8034375000000001,1.581320714963879,0.7967500000000001,1.588477283200176,99,48000
199,0.8040208333333334,1.5823909812039627,0.7965,1.5877573090521486,100,48000
200,0.6218750000000001,1.9072050304729433,0.727875,1.8068776796686135,1,48000
201,0.7576041666666667,1.7595472581729172,0.76125,1.7232280364972088,2,48000
202,0.7703958333333333,1.7012833468453026,0.7658750000000001,1.6939354511852245,3,48000
203,0.7725208333333332,1.6770450482168346,0.7698750000000001,1.6689865116669884,4,48000
204,0.7759166666666667,1.6618509717980914,0.7718750000000001,1.6563799672263944,5,48000
205,0.7768750000000001,1.6536190242882893,0.76975,1.6526639813476955,6,48000
206,0.7784583333333334,1.647254065292034,0.7733749999999999,1.645278453128301,7,48000
207,0.7787291666666668,1.6421748481234308,0.77525,1.639878334678123,8,48000
208,0.7815416666666667,1.6372652333796587,0.77475,1.6375755023819125,9,48000
209,0.7830208333333334,1.6338340250870658,0.774375,1.638328435537367,10,48000
210,0.7835833333333332,1.633346996517467,0.7793749999999999,1.6326893501520263,11,48000
211,0.7844583333333333,1.6298512789119037,0.776125,1.6361046991580133,12,48000
212,0.7851041666666667,1.6274922355671173,0.77725,1.6316274057491897,13,48000
213,0.7872499999999999,1.6241244366310468,0.77925,1.625866457442287,14,48000
214,0.7862916666666667,1.6240818470048906,0.7802500000000001,1.631216361014609,15,48000
215,0.7883125,1.621384451731128,0.7847500000000001,1.6231169726326593,16,48000
216,0.789125,1.620199172581599,0.782875,1.6233546207925003,17,48000
217,0.7886666666666667,1.617816243355706,0.782625,1.6257903106051979,18,48000
218,0.7900625,1.6177984071226874,0.7825,1.6219807365984324,19,48000
219,0.7898541666666666,1.6155785069393513,0.7811250000000001,1.6185615693174875,20,48000
220,0.7906041666666668,1.61703139742745,0.783,1.6194112020196898,21,48000
221,0.7914375000000001,1.613936772917367,0.782125,1.6145401776345483,22,48000
222,0.7918750000000001,1.6120791971248423,0.785375,1.6172305897176398,23,48000
223,0.790625,1.6109725776486108,0.7845,1.614750643696504,24,48000
224,0.7916250000000001,1.6088316558900797,0.78375,1.6123587851664265,25,48000
225,0.7929583333333333,1.6077670517858216,0.7830000000000001,1.6166436254498522,26,48000
226,0.7929166666666667,1.6099889757931105,0.785,1.6148463234349946,27,48000
227,0.792625,1.6087233887959986,0.788875,1.6169164434665935,28,48000
228,0.7938125000000001,1.6080946896134514,0.7887500000000001,1.6161464513930386,29,48000
229,0.7940416666666668,1.6078737413852444,0.7847500000000001,1.6110688445303172,30,48000
230,0.7936874999999999,1.6063716512342516,0.785375,1.6119258735325581,31,48000
231,0.7946249999999999,1.60512361057739,0.786625,1.60858453192391,32,48000
232,0.7935208333333335,1.6032513950544163,0.7873749999999999,1.6056315416206797,33,48000
233,0.7956458333333334,1.6036884032791054,0.7827500000000001,1.608232237212095,34,48000
234,0.7949166666666666,1.6014198128515353,0.7887500000000001,1.6085229045390483,35,48000
235,0.7958541666666666,1.6015970530805834,0.7887500000000001,1.6044955469556865,36,48000
236,0.7958958333333334,1.6027433567363116,0.7902500000000001,1.6060906335598755,37,48000
237,0.7966041666666666,1.6000886780668415,0.7875,1.604349306056778,38,48000
238,0.7965833333333334,1.6010467959251482,0.7867500000000001,1.6050895751895102,39,48000
239,0.7975208333333335,1.6009636848608757,0.7915,1.6019613080037873,40,48000
240,0.7971666666666666,1.5973897126784566,0.7909999999999999,1.6008686312616398,41,48000
241,0.7969375,1.5979164281065528,0.78975,1.6017051551674117,42,48000
242,0.7969583333333334,1.5991588321723917,0.790375,1.605246509094136,43,48000
243,0.7969583333333334,1.597926310794323,0.790875,1.6025163994152272,44,48000
244,0.7978333333333333,1.5963594503918381,0.78975,1.5993068811417301,45,48000
245,0.7975208333333331,1.596276761388829,0.794,1.5984577897335934,46,48000
246,0.7986041666666667,1.5958152260439444,0.790125,1.601229095192801,47,48000
247,0.7981458333333334,1.5959734094656006,0.7906250000000001,1.598450035600975,48,48000
248,0.7988958333333332,1.5956746303482319,0.791875,1.5998552207349332,49,48000
249,0.798625,1.5949098159302704,0.790375,1.6025986288392668,50,48000
250,0.7984791666666667,1.5954028176406407,0.7895,1.6004944030560277,51,48000
251,0.8000416666666667,1.5950478756840407,0.7898750000000001,1.5984292149424144,52,48000
252,0.7994166666666667,1.5938764030187376,0.79225,1.597208590775423,53,48000
253,0.7994791666666666,1.5919972579037267,0.7935000000000001,1.5974600985189702,54,48000
254,0.7989166666666666,1.592383142801262,0.791375,1.6003586254147784,55,48000
255,0.7999583333333334,1.592280751511978,0.790625,1.5971277390854248,56,48000
256,0.8001874999999999,1.5931447515252792,0.792,1.595475176849155,57,48000
257,0.8000416666666667,1.5935987931916566,0.792125,1.5996935655183495,58,48000
258,0.8000208333333333,1.5911345539542765,0.791625,1.5947980505038366,59,48000
259,0.8008541666666668,1.592726555224841,0.792875,1.5961930575180392,60,48000
260,0.8009375,1.5912403378502293,0.7929999999999999,1.5953130920514709,61,48000
261,0.8007083333333332,1.5905376651093508,0.790875,1.599209834426609,62,48000
262,0.8008958333333333,1.5908518556096107,0.794875,1.5977568690103383,63,48000
263,0.8011874999999998,1.5901829219188477,0.7935,1.5958176798504278,64,48000
264,0.8012499999999999,1.589763273831703,0.792875,1.5947107714146456,65,48000
265,0.8009583333333334,1.5887257722675059,0.792375,1.591761658411762,66,48000
266,0.8014583333333335,1.5901008050111816,0.7947500000000001,1.5944304995849712,67,48000
267,0.8013125000000002,1.588251008839728,0.792,1.5952656837024706,68,48000
268,0.8011458333333333,1.5885001528425093,0.792625,1.595883026242071,69,48000
269,0.8015208333333333,1.5879396361289178,0.795625,1.590578620041051,70,48000
270,0.8008750000000001,1.5876298274858982,0.794625,1.5961259162001284,71,48000
271,0.8021249999999999,1.586819434888784,0.7935000000000001,1.5930245660075786,72,48000
272,0.8022916666666667,1.5870474271597272,0.79425,1.5947721529881842,73,48000
273,0.8023958333333333,1.5856333790742323,0.7941250000000001,1.5912657597038518,74,48000
274,0.8024999999999999,1.586805945258347,0.792625,1.5909195390702606,75,48000
275,0.8021875,1.58620242100797,0.795,1.5944215782579063,76,48000
276,0.8032500000000001,1.586538463355834,0.7955000000000001,1.593326020270664,77,48000
277,0.8036875,1.5868795091172032,0.792,1.5942867556763707,78,48000
278,0.8031458333333333,1.5868079614926047,0.7958750000000001,1.592088389606823,79,48000
279,0.80275,1.584585444939119,0.7946250000000001,1.5903622047370152,80,48000
280,0.8026458333333334,1.5849725293458665,0.7983750000000001,1.5916433745938583,81,48000
281,0.8028749999999999,1.5848496360908773,0.7935000000000001,1.5924155379246911,82,48000
282,0.8030833333333334,1.5854578496268703,0.7951250000000001,1.593418913859293,83,48000
283,0.803,1.5847610037605024,0.793,1.5922555271446386,84,48000
284,0.8040416666666667,1.5854219576704904,0.7971250000000001,1.5906303967815951,85,48000
285,0.803125,1.5841751794099634,0.7953749999999999,1.5878335325860302,86,48000
286,0.8036458333333334,1.5836236346057546,0.794875,1.5883227986125035,87,48000
287,0.8041666666666667,1.5837411662285217,0.7962500000000001,1.5904019188227163,88,48000
288,0.8035416666666668,1.5833710559444016,0.795,1.590124396557336,89,48000
289,0.8040208333333334,1.5843234519424094,0.7962500000000001,1.5907977741820152,90,48000
290,0.8046041666666667,1.5842676933235824,0.7973750000000001,1.5916115741419252,91,48000
291,0.804125,1.5827525016475603,0.7965,1.5857625314087984,92,48000
292,0.8045208333333335,1.5817891774868438,0.79375,1.589120704988547,93,48000
293,0.8045416666666667,1.58292792423122,0.7982500000000001,1.5881967221483655,94,48000
294,0.8042916666666667,1.5808724059192627,0.795625,1.5872268152358413,95,48000
295,0.8048125000000002,1.5819239300159238,0.7967500000000001,1.5858172032836302,96,48000
296,0.804625,1.5818060476048477,0.7945,1.5893308469295597,97,48000
297,0.8050208333333334,1.5826595429750074,0.79725,1.5895384283138585,98,48000
298,0.8039583333333334,1.5820343279234896,0.7975000000000001,1.5907885083177027,99,48000
299,0.8054166666666666,1.5817520370195661,0.79525,1.5892640200329304,100,48000
300,0.6359166666666666,1.8979489397192717,0.737625,1.7930170677411494,1,48000
301,0.7565624999999999,1.7518488659667983,0.75725,1.7241121234296046,2,48000
302,0.7637291666666667,1.7005166012292101,0.76125,1.6843924504684693,3,48000
303,0.7659166666666666,1.6773376986136423,0.7626250000000001,1.6680783692164478,4,48000
304,0.7689375000000002,1.6582574413290425,0.766,1.6568976191699436,5,48000
305,0.7731041666666666,1.6511346957655657,0.7678750000000001,1.6498408266810243,6,48000
306,0.774625,1.6453514973731476,0.766875,1.6468996065956585,7,48000
307,0.7766250000000001,1.6417706422360636,0.772875,1.6432889130985922,8,48000
308,0.7787083333333333,1.6384598252158333,0.7745000000000001,1.6361183496131648,9,48000
309,0.7805833333333334,1.6333729283086837,0.7725,1.644244621782304,10,48000
310,0.7814791666666666,1.6310378363071554,0.77775,1.6334400532228521,11,48000
311,0.7827291666666666,1.6298171341383647,0.77525,1.6366744640508166,12,48000
312,0.783375,1.6274454181569162,0.780125,1.6303023074674694,13,48000
313,0.7843125,1.6246488467258071,0.7728750000000001,1.6288500569266477,14,48000
314,0.7855208333333333,1.6237432492351385,0.779375,1.6260317688486885,15,48000
315,0.7865416666666668,1.6215758575318315,0.7802500000000001,1.6254022991609585,16,48000
316,0.7869999999999999,1.6185766783882982,0.782375,1.6250224606265973,17,48000
317,0.7872291666666668,1.6187995701540094,0.7805,1.6270050731046437,18,48000
318,0.7877916666666667,1.6169047273062311,0.78075,1.6182383659356292,19,48000
319,0.7891666666666667,1.6153311406544208,0.7815000000000001,1.622757415236456,20,48000
320,0.7887500000000002,1.614206458336507,0.780875,1.6185726365939783,21,48000
321,0.7898958333333334,1.613199271885456,0.7815000000000001,1.6169474055855964,22,48000
322,0.7897916666666669,1.6125766238394101,0.784125,1.613650820877663,23,48000
323,0.7919166666666667,1.6104973631776882,0.784375,1.6142880414440208,24,48000
324,0.7909791666666667,1.6103138436330493,0.7837500000000001,1.6141544035332394,25,48000
325,0.7915833333333334,1.6083025193247578,0.7855000000000001,1.6121158234185087,26,48000
326,0.7919375000000001,1.6095543450450416,0.7855000000000001,1.6120982613182049,27,48000
327,0.7931458333333334,1.606847886800858,0.78325,1.6107074650031246,28,48000
328,0.7928958333333332,1.6056834052597662,0.78725,1.610846919430154,29,48000
329,0.7931666666666667,1.60657204542774,0.7835000000000001,1.6096690202399428,30,48000
330,0.793375,1.6065088641297922,0.7866249999999999,1.6091651889464613,31,48000
331,0.7937083333333333,1.6031800072319626,0.78425,1.6114149639813595,32,48000
332,0.7937083333333333,1.6024788717450271,0.785625,1.605967594267565,33,48000
333,0.7939166666666667,1.6028515736869338,0.787,1.6077291386860666,34,48000
334,0.7944791666666667,1.6034400600340373,0.785625,1.6091923160328236,35,48000
335,0.7949375000000001,1.6012117297166242,0.7842500000000001,1.6060471626092239,36,48000
336,0.7944583333333334,1.6008778764608282,0.7891250000000001,1.6029505359310336,37,48000
337,0.7944999999999999,1.6022921263786183,0.788,1.6060146016269143,38,48000
338,0.7958541666666666,1.6000286076139976,0.7885,1.6057248083133735,39,48000
339,0.7949791666666667,1.6009663501171778,0.793,1.604022664976982,40,48000
340,0.7961041666666667,1.5992891262495839,0.7865000000000001,1.603935231158289,41,48000
341,0.7956875,1.5992993601980476,0.7887500000000001,1.6026232416093913,42,48000
342,0.7956875000000001,1.5997043093512346,0.7905,1.6022680361106263,43,48000
343,0.7962291666666667,1.5970398083845136,0.7907500000000001,1.6020073208854173,44,48000
344,0.7966041666666667,1.596865287103537,0.7925000000000001,1.6013002658302649,45,48000
345,0.7963541666666667,1.596688809273502,0.790375,1.6013224766310579,46,48000
346,0.79675,1.5960633615695106,0.790375,1.599888406687414,47,48000
347,0.7975416666666666,1.5957355253072676,0.7915000000000001,1.6062361386106585,48,48000
348,0.7963125,1.5974925689593924,0.791625,1.5992378658329485,49,48000
349,0.7972916666666667,1.5957055568617913,0.78925,1.6001138752649857,50,48000
350,0.7978333333333333,1.5937475960359742,0.7905,1.5967074122592027,51,48000
351,0.7983750000000001,1.5939509622572778,0.790375,1.5966436697945794,52,48000
352,0.7982083333333333,1.5937675315204156,0.7922500000000001,1.5985080953867938,53,48000
