,n_train,step,train_acc,train_acc,train_cost,train_cost,test_acc,test_acc,test_cost,test_cost
,,,mean,std,mean,std,mean,std,mean,std
0,1200,1,0.23920833333333333,0.08308052662031443,2.080336839262568,0.009487505441065153,0.23399999999999999,0.0899941518567793,2.0574657366469418,0.010795783221664261
1,1200,2,0.3150833333333333,0.07220265704397953,2.0572799306007665,0.009227165177520195,0.32599999999999996,0.08689982133105004,2.044420616815478,0.01088369008263151
2,1200,3,0.3339583333333333,0.07738029568836444,2.045027760980978,0.008293104519488132,0.348,0.09693188058468799,2.03587038738553,0.011538720341350351
3,1200,4,0.39237500000000003,0.08134706303083528,2.037067052172182,0.008487368242988267,0.40549999999999997,0.09247901611204909,2.029523086865271,0.010151897877852619
4,1200,5,0.4479166666666667,0.09747038086618329,2.0305920708512613,0.007759669014756239,0.45149999999999996,0.10142536794686965,2.0239608726044973,0.009375456724462179
5,1200,6,0.47854166666666664,0.10512658583682626,2.0246129465463953,0.006878928718345829,0.4800000000000001,0.11182693395553121,2.0191294231297108,0.009599965909782989
6,1200,7,0.492875,0.09616911996323414,2.019362395879875,0.00664458303162344,0.5015,0.11739609067282931,2.0154039535933195,0.009675835475273904
7,1200,8,0.49845833333333334,0.0933851183875531,2.0150430074626997,0.006790057734865936,0.4995000000000001,0.11038091940376765,2.012456997690989,0.009874817925423544
8,1200,9,0.50325,0.08896082158893191,2.011485277592229,0.006942143249865907,0.49750000000000005,0.10025625062545321,2.010176608101408,0.009860796272341646
9,1200,10,0.5168333333333333,0.0874469764154858,2.008788266357908,0.007071984555240435,0.5149999999999999,0.11380962867414764,2.007758663973106,0.009993079209659028
10,1200,11,0.5368333333333333,0.08167991299661444,2.0060951539191625,0.007423892667764307,0.524,0.10205261800711073,2.0049239788872635,0.009880053547320264
11,1200,12,0.5565,0.08200502765930578,2.0030481385148233,0.007640011559063795,0.542,0.09162854071567554,2.002230158233327,0.00978733355375466
12,1200,13,0.5778333333333333,0.0792962466756284,2.0002314791414566,0.007852022723933212,0.5585,0.08969392398596462,1.9998797549582055,0.010393271717279088
13,1200,14,0.6005,0.08390740859050687,1.9978293117085346,0.00829369825543312,0.5755,0.1044522051365826,1.9977994018660143,0.011013847585639397
14,1200,15,0.60975,0.0921260816071144,1.9957196786911524,0.008566593406988907,0.5985,0.10653761381734966,1.9963201796486174,0.01124494670885498
15,1200,16,0.6071666666666667,0.08914571814914883,1.9941942102681836,0.00865850845347276,0.601,0.10462464236246487,1.9950633241470306,0.011435687307965245
16,1200,17,0.6069166666666667,0.08993097580565178,1.992841945471295,0.008888866100443673,0.5940000000000001,0.10599900694668894,1.9937506046673121,0.011714790384506958
17,1200,18,0.6044583333333333,0.09863367565737481,1.9914329819474652,0.009224598374130435,0.5934999999999999,0.11599795823974433,1.99251135361076,0.011909404425105297
18,1200,19,0.6078333333333333,0.10669112932209217,1.9901206649587024,0.009528317795503886,0.595,0.12861611587650243,1.9912885390109232,0.012093295340136527
19,1200,20,0.6181666666666666,0.10750649375191444,1.988817308959377,0.009902685410658692,0.6054999999999999,0.1248356814713688,1.9899953854848498,0.012142702320453586
20,1200,21,0.6341249999999999,0.1054527536872979,1.9874570914527117,0.010121165852168984,0.6245,0.11865363125722836,1.9887852355181632,0.012004614001661454
21,1200,22,0.6457916666666667,0.10711647040018707,1.9862203041525253,0.01016421206687519,0.6295000000000001,0.11909637848575014,1.9878386360616844,0.01185953597750582
22,1200,23,0.6445833333333333,0.11026201516526031,1.9851794379072696,0.010188905873258065,0.6315,0.1277446054067502,1.9871414499571582,0.01161532271286296
23,1200,24,0.6416666666666667,0.11272702888365183,1.9842075818291076,0.01014628457480652,0.6330000000000001,0.13412876766670703,1.9864836292805588,0.011502403148354774
