,train_acc,train_cost,test_acc,test_cost,step,n_train
0,0.6756530612244898,1.8543900381393397,0.7923921568627451,1.7578954972665493,1,48200
1,0.8033877551020409,1.7337840072365989,0.8329281045751633,1.7044570713822182,2,48200
2,0.8262244897959182,1.6989108342666126,0.8413725490196078,1.6834998952079894,3,48200
3,0.8368367346938776,1.6807297349518262,0.8488169934640523,1.673380920817672,4,48200
4,0.8445306122448978,1.67075266627681,0.849281045751634,1.6691662424360902,5,48200
5,0.8500204081632654,1.661254782217247,0.8630392156862745,1.6511116466018243,6,48200
6,0.8534897959183673,1.6551232767516906,0.8593725490196079,1.64889551850128,7,48200
7,0.8571428571428571,1.648755880913559,0.8559477124183006,1.6496385310402204,8,48200
8,0.858673469387755,1.6445230218451705,0.8638169934640523,1.6410007336002093,9,48200
9,0.8602857142857141,1.6413264043631037,0.8636143790849673,1.6318228068759117,10,48200
10,0.8638571428571429,1.6363318268798828,0.8699281045751633,1.6249499058486485,11,48200
11,0.8648367346938776,1.6333813136342172,0.8539673202614378,1.638996244113152,12,48200
12,0.8661836734693877,1.6323676155682754,0.8855555555555557,1.6195292231050393,13,48200
13,0.8677551020408164,1.6283366772520858,0.8722614379084968,1.6188052654514673,14,48200
14,0.868061224489796,1.6266909477460896,0.8813529411764706,1.6170851753484157,15,48200
15,0.8700204081632653,1.6240786805218423,0.8813529411764706,1.6202241118950238,16,48200
16,0.8725306122448979,1.6222326149104662,0.8638562091503268,1.6291604518731762,17,48200
17,0.8734489795918368,1.6206530996759283,0.883797385620915,1.612462779561725,18,48200
18,0.8730204081632654,1.6192921893140426,0.8772614379084968,1.6147615903703807,19,48200
19,0.8746734693877551,1.6177692997639654,0.88159477124183,1.6171409857970633,20,48200
20,0.8751632653061225,1.6154719240331528,0.8844640522875817,1.6172036912289944,21,48200
21,0.8758775510204081,1.6153021648609152,0.867967320261438,1.615663418146284,22,48200
22,0.8771020408163266,1.612729828688051,0.8951111111111112,1.5991561555220608,23,48200
