,n_train,step,train_acc,train_acc,train_cost,train_cost,test_acc,test_acc,test_cost,test_cost
,,,mean,std,mean,std,mean,std,mean,std
0,48200,1,0.2597739512195122,0.008468884242291877,2.0653451393777944,0.0003794469558143957,0.3085193962828988,0.014456504902900564,2.052707791702643,0.0009956306311094977
1,48200,2,0.3397451707317073,0.03804295209362201,2.0499744510216447,0.0007325122851655436,0.3084944492952476,0.02616943760947886,2.042246700087373,0.001766112376534304
2,48200,3,0.37930214634146336,0.019865560792582903,2.0402346029601306,0.0014461774747895086,0.38084071348384685,0.03024165072524266,2.035195545711116,0.0014088991304551748
3,48200,4,0.40652751219512195,0.02860397717319964,2.0344349857461914,0.0011682802001766602,0.4203068479481103,0.053320764902027154,2.0315912563995084,0.001358434272952439
4,48200,5,0.3875625365853659,0.05936400956251598,2.030687409483812,0.0011880417127706061,0.3672944991892229,0.07383315876789971,2.026382889405693,0.0018200009240463692
5,48200,6,0.3833154146341463,0.0582356775217632,2.025422689226238,0.0016271596541445007,0.39887738555569413,0.05377272408626261,2.020681718046969,0.001433915092814669
6,48200,7,0.39684292682926825,0.030689275838914055,2.0193078631308303,0.001216399176982287,0.3773481352126731,0.02611557621657361,2.014441271351267,0.0018059402759934646
7,48200,8,0.3837619512195122,0.026263126255529085,2.0139175179923545,0.002488947793061088,0.39054509168017965,0.031087540293577888,2.0092948979227065,0.0039054519422383966
8,48200,9,0.3945751219512195,0.03982611663930494,2.010091846225902,0.003847167431191879,0.3948359735561931,0.04184207428190164,2.0065855373882275,0.0048034875056397865
9,48200,10,0.4039023414634146,0.034324018250198735,2.0073233563771193,0.004294782638637294,0.40459024572782837,0.03736645303407764,2.0039294688372844,0.004711472955169736
10,48200,11,0.4100288780487805,0.04114023780744426,2.0048771138265384,0.004088664605015187,0.41052762878882376,0.05171977447689199,2.0012717894790537,0.004585622664296459
11,48200,12,0.41903560975609755,0.042060848875057455,2.001949146723695,0.0036805857513832274,0.4172134214793564,0.04342481660704864,1.9990100936988338,0.0034042426265816464
12,48200,13,0.42610419512195125,0.04705037257178065,2.0000871662385014,0.0029115449749581536,0.4225021828614195,0.05867021555712395,1.9975816760239336,0.002847944185280339
13,48200,14,0.4279696585365854,0.042467973140953796,1.9989003922337556,0.002706112248337227,0.41955843831857303,0.04476877514930027,1.9966089122190958,0.002711183261205749
14,48200,15,0.43435229268292674,0.03639701101239668,1.9979233477517269,0.00267461919758603,0.4257203442684296,0.03247758633408143,1.9955617866831243,0.0026092572781577406
15,48200,16,0.43605004878048775,0.030259318053159064,1.997107960443713,0.0024343730522733247,0.4262941249844081,0.03261974848455624,1.9947931825992877,0.0021911681669938613
16,48200,17,0.4406179512195122,0.030176783491875435,1.996483382667721,0.0022087587630434426,0.4375701634027691,0.034220706934814486,1.9944538461728254,0.0022214321875569636
17,48200,18,0.4403707317073171,0.033246904871306646,1.9959682396815013,0.0021928848518961105,0.43607334414369464,0.04391245624870537,1.9935497257965775,0.001599388361305239
18,48200,19,0.4413511219512195,0.032817078734715975,1.9953687554940487,0.001892002861320222,0.4408132717974304,0.02875241790528977,1.9930884226240988,0.0014110324832218662
19,48200,20,0.4396703414634146,0.023458707822105764,1.9948234314323947,0.0018402922489961897,0.43574903330422854,0.024208638310805736,1.9925469428333842,0.0012404042747653555
20,48200,21,0.44095326829268294,0.01914383508963973,1.9942729241989317,0.0017356812300802088,0.4297617562679307,0.019229944925575778,1.992220660400145,0.0010952621315326097
21,48200,22,0.44447551219512194,0.01543813241133112,1.9939244984293616,0.0016512810751946239,0.43732069352625674,0.016259858269188156,1.9919818944262588,0.0008982078758899216
22,48200,23,0.4477974634146341,0.011649178540406634,1.9935798802007354,0.001592044534410701,0.44058874890856925,0.013964854864879452,1.9916315640026532,0.0008962769644652678
23,48200,24,0.44403395121951217,0.008952844981675565,1.9933361784857606,0.0015361900407585764,0.43776973930397906,0.009276875395881316,1.9913895645402362,0.0008638532541848859
24,48200,25,0.4465789268292683,0.009798992374961055,1.9930273555710525,0.0014774664557576922,0.4333541224897094,0.010379790737263243,1.99114122917773,0.0008453187163108882
25,48200,26,0.44839073170731714,0.011824593378477355,1.992864602734473,0.0014891834720448922,0.4440314332044405,0.015385537635049237,1.9909789945402039,0.000779701364901423
26,48200,27,0.4505265365853658,0.010231828137313919,1.9926132358835413,0.0013379960513824568,0.44904577772234006,0.00848701872994446,1.990753760143841,0.0007266904995297914
27,48200,28,0.4516716097560975,0.011242673100353137,1.9924186063436131,0.0012454544150385255,0.43931645253835594,0.012358204891107233,1.9904977937446404,0.0005849797495112568
28,48200,29,0.4497347317073171,0.012676582979106626,1.9922422456723823,0.0010492187208391256,0.43764500436572285,0.022730970436123467,1.9905213908060186,0.0006981398395013619
29,48200,30,0.45358536585365855,0.011172215137417467,1.9921843221100914,0.001041818605219077,0.4494698765124111,0.012324670369387905,1.9902552246096938,0.0005240716865916688
30,48200,31,0.45387004878048776,0.014586100420363644,1.9919573468822125,0.0009972518255940567,0.4450792066857927,0.015551000453536173,1.990146841083046,0.0004976044210826378
31,48200,32,0.4507901463414634,0.01056894960272487,1.991919700416983,0.0009628769092303645,0.43559935137832106,0.008778716993002884,1.9900207673806438,0.0006131942818498466
32,48200,33,0.45315180487804885,0.013263568314218373,1.991771392691622,0.0009032088431889299,0.444181115130348,0.015599100230789581,1.9898161779890173,0.0005779768822005834
33,48200,34,0.45126917073170736,0.01323008179472308,1.9916411103857583,0.0007747778701608262,0.44537857053760754,0.017714908452891497,1.9897212613060398,0.000577040654182211
34,48200,35,0.4539339512195122,0.012182527670406257,1.9915208070058348,0.0007222095456261095,0.4461269801671448,0.008714768727657194,1.9897416748511252,0.0004420847153505543
35,48200,36,0.453705756097561,0.012332512301026374,1.991536377145281,0.0007586454836766551,0.45101658974678804,0.010321166066548726,1.9896696727940237,0.0005096222103594814
36,48200,37,0.4534284878048781,0.013700553893543388,1.9913740008677874,0.0007249587176255192,0.4450542596981414,0.009951081011036677,1.9896107143172563,0.0005134802205297655
37,48200,38,0.4540360975609756,0.014632217441983354,1.9913462250728344,0.0007844327727864794,0.44924535362355,0.01203856948120959,1.9894888105055704,0.0006443121961674775
38,48200,39,0.45503326829268287,0.01494075563248791,1.991262690870279,0.0008112741170519527,0.4478233753274292,0.018128325548891412,1.9895171937868117,0.0006786584902832585
39,48200,40,0.4542643902439024,0.013678804800615752,1.9911737721507052,0.0007994859916897604,0.4532119246600973,0.022135373719151728,1.9895981342854316,0.0005226459722204509
40,48200,41,0.454995024390244,0.015260494912850229,1.9911187432848916,0.0008426421602931166,0.44632655606835475,0.017329943503467112,1.9894335141257156,0.0005087180274426676
41,48200,42,0.4561758048780488,0.014850713002830692,1.9910560315209906,0.0008907719985953827,0.45657976799301486,0.012899848263075704,1.989346813773939,0.0005261732176550087
42,48200,43,0.4583459512195122,0.017835318216821952,1.9909895593526783,0.0008680159618775849,0.45652987401771233,0.012475676496073076,1.9893992494544457,0.000529638250607519
43,48200,44,0.4563383414634147,0.017719440050211543,1.990937002071993,0.0008995356887289645,0.4446551078957216,0.019208856501870777,1.989256719203992,0.0004447111916171251
44,48200,45,0.4574438048780488,0.020831950922240796,1.9908645400751497,0.0008770110787285055,0.4561057752276413,0.025221083731129905,1.9892013543254383,0.000576131269280325
45,48200,46,0.46033092682926824,0.018055815084620754,1.9906917462332345,0.0010242453817836913,0.4523138331046527,0.021937999952380716,1.9890461782525777,0.0005208347015307653
46,48200,47,0.4613710243902439,0.020176005001553827,1.9905618176002737,0.0010905588121153838,0.45386054633902956,0.02180037018779978,1.9889523008319538,0.0007208041016982631
47,48200,48,0.46321580487804875,0.021488478826118894,1.9904193992422727,0.0012410014279197305,0.45171510540102283,0.026055811955058714,1.9887626744597,0.0008765555359313352
48,48200,49,0.46348673170731713,0.022125837748249614,1.9902916770589232,0.0013220258348333553,0.457527753523762,0.021764906409316512,1.9885591257294677,0.000874863155905238
49,48200,50,0.46628370731707325,0.02180382392988663,1.990201026926303,0.0013545276030664923,0.4562554571535487,0.013783464660139046,1.9884989608600123,0.0010860850925650386
50,48200,51,0.4670286829268292,0.022567895382837707,1.9900594879296425,0.0014469070009101824,0.4513409005862542,0.024034969366880498,1.9883689123237445,0.001140850411953192
51,48200,52,0.4671046829268293,0.02348947463760619,1.9900679707162943,0.0015927454299410257,0.46600972932518403,0.029452372838639954,1.9884408031683407,0.0012432050962190326
52,48200,53,0.46761502439024394,0.020596702823752984,1.9900451810923045,0.0016320148916265504,0.46561057752276414,0.013031488287539382,1.9884198558566453,0.0011462955751876504
53,48200,54,0.46558048780487804,0.02301729576778361,1.989958040991123,0.001565431781243558,0.45692902582013223,0.021620994487565257,1.988342516817377,0.0013443427362660957
54,48200,55,0.47041463414634144,0.023012719872001174,1.9899536896108607,0.001584456174124866,0.4647873269302732,0.023893725462742876,1.9882817259688295,0.0012784399509722026
55,48200,56,0.4674575609756097,0.021905883321445916,1.9900039567762966,0.0015804359340739187,0.4685293750779593,0.013583342693903997,1.9883396261362738,0.001345750609892363
56,48200,57,0.46843590243902444,0.021781691105427374,1.9899342717332846,0.0015810284192241486,0.4567793438942248,0.01964941528531745,1.9880991289901087,0.0013303900180187834
57,48200,58,0.4668060487804878,0.024156059612740588,1.989848252896709,0.0015112885492537694,0.4558064113758264,0.033240679201684074,1.988116276288379,0.0012962412659658514
58,48200,59,0.47171473170731704,0.02129735098273065,1.9899578308024997,0.0014406299770844092,0.47152301359610826,0.02562254204052279,1.9885666466701295,0.0012314076185538437
59,48200,60,0.46857639024390246,0.0208031010638485,1.990013951788649,0.001520971669418426,0.45872520893102153,0.0206372438089008,1.9881743363679942,0.001204309809796047
60,48200,61,0.4700096585365854,0.024534406976470646,1.9899126769124496,0.0013776071576311615,0.45717849569664465,0.024417226577290268,1.9881186014208012,0.0012927759060416069
